id,product,chunk_text,chunk_index
13655835,Credit card,xxxx keeps pulling my credit on xxxxxxxx they pulled my credit without my consent it is always without my consent the time before that was xxxxxxxx there were more times before that as well when i call xxxx first of all its almost impossible to get a live person on the phone because i do not have an account numberaccount with them i have been transferred around and have spoken to many people who have told me they dont what they can do and yet my credit continues to get pulled without my consent it needs to end and i dont know how to make them stop,0
13953671,Credit card,on multiple occasions prosper declines my payment on my recurring water bill i have called on multiple occasions to authorize the payment im told it is rectified to then find out within a month or so it happens again my card gets locked i have to call each time and deal with this nonsense each time they decline the payment im charged a 2500 nsf fee even though i have sufficient credit and i have authorized the water company approximately xxxxyear the day my first granddaughter came home i had 2 guys walking around my front yard i opened the door and asked what they were doing and they were going to turn my water off i was caught up with the baby and didnt realize the payment had been declined multiple times i have proof of the charges which have cost over 10000 now what is stemming this complaint is im tired of having to pay the nsf fee when it is prospers system so i called and asked them to credit my account the 2500 as i do not think it is fair for me to suffer the fee when this continues to be a prosper problem i was informed today by xxxx a supervisor at prosper said there is absolutely nothing i can do i asked who i could speak with she said no one i asked youre telling me that i can authorize the payment with my water company and prosper declines im charged a fee and i have to just deal with it how is this fair i have spent months trying to get this resolved my water company thinks i am a deadbeat im embarrassed prosper has defamed my character the anguish distress and the hours i have wasted is simply not fair and as far as i am concerned prosper is unwilling to do anything about it,0
13656634,Credit card,i had fraudulent charges on my citi best buy card i called to report it they did not take the claim accurately only one charge and gave me credit called back again they had to start all over i am trying to get a mortgage i am not suppose to be using credit cards they tell me today another 710 days basically they did nothing for all the charges the firs time they do not care thye messed up they will not send me an email for the mortgage company ony a letter that will take 710 business days which i do not have they saty we are sorry about your situation this is terrible for consumers i need the credit immediatelyh and something for my mortgage company immediately they do not care one bit,0
13657327,Credit card,i set up an automatic payment with my best buy consumer credit card and was authorized to make monthly payments of 10000 only the organization proceeded to withdraw larger amounts ranging from xxxx to 51000 in over 5 different instances i then tried to ask for an explanation and a refund on the amount and on why they could withdraw more and they refused to explain and then hung up on me i then proceeded to reach out to my bank which charged me a 3000 fee to put a stop payment on any transaction from them,0
13656655,Checking or savings account,citibank refused to reset my password and allow me to transfer my funds my account is locked due to fraud and i have no way to access my money,0
13716882,Checking or savings account,company wells fargo bank na issue type bank account or service overdrafts and overdraft fees im filing a complaint against wells fargo due to excessive and repeated overdraft fees that are consuming my entire payroll and worsening my financial situation i rely on direct deposit for my income but wells fargos overdraft system is causing serious financial harm each time my payroll hits the funds are immediately applied toward a series of overdraft fees that quickly drain the entire deposit leaving me with little or no money for essentials like food gas or bills ive tried to resolve this directly with wells fargo by requesting a refund for these fees but ive been denied the fees seem disproportionate to the activity in my account and theyve been stacking 3500 fees hitting multiple times in a short window its a vicious cycle that makes it nearly impossible to recover financially this is predatory behavior that targets customers living paycheck to paycheck i am not trying to avoid responsibility i am trying to survive and wells fargo is making that harder with every fee they apply i would like wells fargo to refund the overdraft fees that have consumed my payroll and work with me on a solution to prevent this from happening again i also want the cfpb to investigate wells fargos overdraft practices as they are harming vulnerable customers and creating an inescapable cycle of debt,0
13659146,"Money transfer, virtual currency, or money service",on xxxxscrub 2025 i sold my home and received a check for 50000000 from the title company at closing immediately after the closing i deposited the check at a bank of america branch in xxxx xxxx pa the next day i received an email from the bank stating that the check was on hold and that funds would not be available until xxxxyear2025 then on xxxxscrub 2025 i received another notification further delaying access to my funds until xxxxscrub 2025 i urgently need these funds for the down payment on a new home purchase and to invest the remaining amount into a certificate of deposit cd the continued delays are jeopardizing my new home purchase and causing me financial losses as i can not take advantage of favorable cd interest rates during this period despite repeated calls to the bank i am only told that they need to verify funds i contacted the issuing bank and they have confirmed that there is no issue or hold on the check from their side this delay seems unreasonable especially considering the size and purpose of the deposit i am a responsible consumer who followed all proper steps this hold is preventing me from completing a timesensitive financial transaction and causing monetary harm i request the cfpb to review this situation and urge the bank to immediately release my funds or provide a clear valid justification for the delay,0
13932744,Credit card,in xxxxyear i discovered that my closed xxxx xxxx credit card account included multiple fraudulent and unauthorized charges that i did not make or authorize i attempted to dispute the charges with xxxx xxxx but they informed me the account had been sold to a thirdparty debt collector and referred me to the agency now trying to collect i then contacted the debt collection agency to dispute the validity of the debt and informed them that the charges were fraudulent despite this the collector refused to investigate or provide proper documentation of the debt instead they directed me back to xxxx xxxx stating they could not help this has left me in a cycle where neither party is taking responsibility this violates the fair debt collection practices act fdcpa which requires a debt collector to validate a debt when a consumer disputes it and to cease collection efforts until that validation is provided the agency has failed to do so and continues to pursue the debt without investigating my claim or pausing their actions furthermore this agency is not reporting the debt on my credit report while xxxx xxxx still is meaning i am left unable to resolve or correct the credit reporting and the collector is continuing to contact me despite the dispute,0
13667858,Checking or savings account,on xxxx xxxx i deposited a check for 380000 through the mobile app shortly after depositing the check the buyer contacted me requesting to cancel the transaction i immediately contacted us bank to inform them of the situation and to request a cancellation of the deposit however i was informed that it was not possible to cancel the deposit at that stage subsequently the check was returned and i have been informed that my account is being closed as a result i want to emphasize that i took immediate action upon realizing the issue and have acted in good faith throughout this entire process,0
13669624,Credit card,a complaint was filed on citibank dillard s credit card with xxxx xxxx xxxx on xxxxyear i received a response from citibank where a letter had been quickly thrown together just to shut me up with the wrong information it look like who ever took the complaint at citibank didnt even read the complaint i submitted to xxxx xxxx xxxx the letter stated something to effect about an old complaint i had filed about overstock where i had the same issue with logging into my account i have had a issues with all of my accounts trying to set up account and create a password to pay my bills its a problem with there network and it department i think its being doing deliberately to frustrate the person and then they will accrue late charges citibank requires a top secret password in order to get into accounts who ever at citibank that took the complaint just circumvented the real issue that i am experiencing and said i can just call a number and pay a fee to pay my bill i shouldnt have to pay a fee to pay my bill when im supposed to be able to pay it online i keep setting a password and it will accept the password and then when i try and relog in again it wont allow me to log in it constantly says wrong password instead of them getting there it department involved they brushed it off i told them i had a xxxx and dint understand there password system so nobody tried to help it was just brushed off i called the number on the letter they emailed me and it was answered by people in a foreign country who barley spoke xxxx and didnt understand or knew what i was talking about i was transferred to multiple individuals who sound like they were talking through a tunnel citibank needs to put me in touch with there it team to resolve this problem the problem is with them not with me,0
13717661,Checking or savings account,i am writing to urgently appeal the recent denial of my fraud claim regarding a loss of 240000 from my checking account i was the victim of a sophisticated scam in which individuals impersonated xxxx customer support and i was misled into authorizing transactions under false pretenses here is a summary of what happened i called what i believed was xxxx official customer service number after having an issue with my account the individuals i spoke with posed as xxxx representatives they seemed legitimate and directed me to a xxxx xxxx video call where they guided me stepbystep they had me create a xxxx debit card claiming it was necessary for verification or fraud protection i was told to transfer money to my husband as a dummy transaction for verification but this was a manipulation tactic the scammers then used that setup to steal 240000 from my checking account taking it twice i did not understand what was happening until the money was gone i acted immediately and went to the bank in person to freeze my accounts and report the fraud i received provisional credit after completing the dispute form only to be later denied i never intended to send this money to a criminal nor did i benefit from these transactions i acted in good faith under the belief i was protecting my account this scam involved impersonation deception and realtime manipulation all textbook examples of social engineering fraud i urge you to reconsider my case in light of this information i have done everything by the book i acted immediately and documented everything i was deceived by criminals impersonating a trusted company i received no goods or services and the money is gone my checking account reflects this i never transfer funds in that amount or that large i was trying to link my checking account to my xxxx account i was guided by what i thought was xxxx support i was scammed they stole 120000 from me in two transactions i was sent a form to fill out and return to m t bank i filled it out in great detail and the lady i spoke with on the phone said we dont have this information and that they have it in the computer that i didnt receive a service or canceled service that is incorrect i can explain it in great detail i have phone numbers dates screen shots and more my appeal was denied by m t bank they said they will reverse the provisional credit of 240000 on xxxxyear please make an exception i work hard for my money i am a nurse and that took me a month to make please i had to file a formal complaint with the consumer financial protection bureau cfpb under regulation xxxx which protects consumers from unauthorized electronic transfers due to fraud and manipulation please escalate this urgently and reconsider the denial thank you date of transaction xxxxyear and xxxxyear claim number xxxx card ending in xxxx at the time last name on my account at the time fava xxxx name,0
13659153,Credit card,on xxxxyear i called citibank xxxx regarding unauthorized charges totaling 350000 on my xxxx card i spoke to a person by the name of xxxx xxxx am est and told her about the unauthorized charges on my account she spoke for a few minutes and the hung up the phone,0
13712245,Checking or savings account,someone fraudulently opened a checking account at bmo using my personal information without my knowledge or consent i discovered this unauthorized account when i received 3 notices of deposit hold and availability letters the last four digits of the account number are xxxx i am a victim of identity theft and did not apply for or authorize this account i am concerned that this fraudulent account may impact my credit and financial standing i have also filed a police report xxxx case number xxxx and reported the identity theft to the ftc at identitytheftgov report number xxxx,0
13646313,Checking or savings account,xxxx xxxx xxxx truist bank xxxx xxxx and xxxx xxxx dear consumer financial protection bureau against truist bank for unprofessional behavior lack of transparency and for withholding funds without justification leading to significant financial and emotional distress summary of the xxxx i deposited a check from xxxx xxxx into my truist bank account using mobile check deposit the check was made payable to me and endorsed properly though not under the name of my business xxxx xxxx xxxx xxxx which may have caused some initial confusion however truist has accepted checks from xxxx to xxxx xxxx xxxx xxxx in the past without issue shortly after the deposit truist bank unilaterally froze the funds and eventually closed my account without any prior notice communication or justification i was only made aware of the account closure after following up about the deposit truist has since refused to release the funds to me stating that only the original issuer xxxx can request the return of the funds despite my repeated requests and submission of documentation verifying my identity my ownership of the business and my ongoing history of legitimate transactions with xxxx truist has failed to respond meaningfully or provide a resolution communications and documentation i have attempted to resolve this issue directly with truist through multiple channels phone contacted their fraud department at xxxx options xxxx then xxxx email sent documents and inquiries to xxxx but received no meaningful response i also communicated with xxxx xxxx an accounts payable coordinator at xxxx xxxx to inform them of the situation and confirm that xxxx has been asked by truist to initiate a claim for the funds xxxx xxxx indicated that they could file a fraud claim which could take xxxx weeks to resolve this delay is deeply concerning considering i am the intended recipient of the funds and have not received payment ongoing issues and impact despite my best efforts the following concerns remain unresolved unnotified account closure my truist account was closed without prior warning or explanation withheld funds the funds from the deposited check have not been released to me nor returned to xxxx lack of communication emails and documents sent have gone unanswered unwarranted fraud implication i was incorrectly made to believe the issue was fraudulent in nature due to how the check was endorsed despite a legitimate history of transactions with the issuer dismissal of documentation irs documents and xxxx seller information provided as proof of identity and business legitimacy have been deemed insufficient by truist with no clear reasoning truist s mishandling of this situation has resulted in financial hardship as i rely on these funds for business operations and personal expenses moreover their dismissive and unresponsive behavior has caused emotional stress and reputational damage especially considering that both i and xxxx have acted in good faith,0
13752179,Checking or savings account,on xxxxscrubxxxx xxxxxxxx processed our nightly settlement of funds 76000 wells fargo incorrectly deposited or lost on xxxxyear xxxx processed our nightly settlement of funds 710000 wells fargo again incorrectly deposited of lost the funds error was reported multiple times and escalated multiple times even reported to the xxxx xxxx district manager to date i have received three polite phone calls with absolutely no definitive answer as to where the funds are being held or a resolution date it is now xxxx and i feel that wells fargo has had more than ample time to research and reconcile the events on xxxxyear and xxxxyear with the transaction id provided by xxxx since this is a regular nightly event for all banking institutions this is not a new process and feel that wells fargo is either inundated with complaints and can not resolve within a reasonable time limit or they are unfortunately understaffed either way 5 months is an unreasonable for any stable financial institution,0
13629897,Checking or savings account,truist allowed an individual with a fake id to withdraw 450000 from my checking account i am having no luck dealing with truist fraud dept that is located in the xxxx i have filled complaints with truist and police reports truist manager asked why i wanted my funds back,0
13727567,Checking or savings account,citi bank closed my person and joint checking account i had xxxx in my person checking account and xxxx in my joint account they closed the accounts i can not access my money until 60 days they did not ask how i would like to receive my available balance or what name all funds will be issued or what form of payment my citi bank checking account was closed unlawfully as i was a loyal citi bank customer,0
13636259,Credit card,on xxxxxxxx i was on xxxx booking xxxx roundtrip airline tickets when i went to checkout there was an advertising from citi cards the advertisement stated that if apply for a citi aadvantage card and are approved you will get 40000 statement credit i was approved and received notification with the card number expiration date and cv number to complete the purchase since my purchase qualifies on xxxxyear i received my credit card statement and did not see the statement credit i called citi s customer service number at xxxx the world wide center number to ask if there is a grace period that i need to wait to get statement credit that is when i was told that because i had closed a similar card 24 months ago i was not eligible for the promotion i told them i received emails regarding the account opening and i received terms in the mail with the new card and nothing stated that i was not eligible for the promotion i was on the phone for xxxx minutes and spoke to xxxx where she was being combative challenging me about the terms disclosure about not qualifying but she was offering an interest rate of 1399 to not close out the card i got upset and asked to close my card and she still was arguing with me excited to prove me wrong i had to hang up since my lunch hour was over and still had no resolution after work i called to complete my request and xxxx helped to close out my account with citibank all the reps had thick xxxx accents and i started to doubt they understood the nature of my complaint,0
13766611,Checking or savings account,in xxxxyear i filed a complaint with cfpb against suntrust bank now truist a representative from the bank contacted me directly and stated they would handle the matter outside of cfpb i agreed and paused further action since then they claimed to be investigating but have stopped responding to my emails and have provided no resolution it has been several months with no meaningful communication or outcome i am reopening this issue with cfpb because the bank has failed to follow through or address my concerns in a timely and professional manner i am requesting that cfpb now assist in facilitating a resolution as the bank has not honored their stated intent to resolve the matter independently,0
6502610,Checking or savings account,i was charged service fees for checking accounts i also had accounts opened that i did not request in addition i would make purchases and they show up on my online banking then they would disappear showing that amount added back to my account then days later it would reappear and the charges would debit sometimes this would create me making double payment thinking i had not already made the payment causing over draft fees sometimes,0
13721641,Credit card,from xxxxxxxx home depot credit misapplied my payments of 44000 per month at the same time the company put me in collections after many conversations i sent a letter xxxxxxxx asking that the payments be accredited accurately this had seem to be done next in xxxxxxxx i received a letter telling me that xxxxxxxx payment was not made i checked this with my billpay bank to find out the home depot rejected my xxxx and further payment now the company is holding me delinquent after rejecting my payments,0
13639059,Checking or savings account,my husband s name appears on the account with his dad name and the teller lied and said it was only xxxx account holder plus charged us over xxxx xxxx in fees and tried to deny us access to the account we need help,0
13708196,Checking or savings account,on xxxxyear usaa sent me code verification about a transaction in xxxx then i got a phone call pretending the usaa fraud agent and started verifying my information the scammer knew everything about me that only usaa knows ie last 4 ssn xxxx service and rank when my account was created citizenship status they also know that my card stopped working which an issue that i have called usaa twice to get a new card then they asked me to send 290000 through xxxx for a test to see if my account is working i did not have more than 80000 in my account but usaa transferred 500000 to my checking from my savings account xxxxxxxx xxxx that i noticed but my savings do not have 500000 yet the transfer still went through they started asking about my credit cards and my credit limits which are not related to usaa after realizing that this is a scam i called usaa and reported the fraud i asked them to dispute the transfer which they did and they locked my account for days today i got an email from them saying that my apple subscription payment of 200 was declined due to unsufficient funds i called them to ask about the status of my report and to unlock my account to see my bank and it looks like the fraudulent transfer went through now i have 240000 balance in my account,0
13091434,Credit card,i made xxxx attempts to make a xxxx dollar payment on my discount tire card using billpay through colorado xxxx xxxx first attempt xxxx bank snail mailed it to me with no explanation second try they returned it saying no account exists attempts to contact the lender resulted in denial of these events blaming their actions on xxxx xxxxxxxx xxxx and further lies and gaslighting,0
13708244,Credit card,i have been receiving someone elses xxxx xxxx mail at my residence xxxxxxxx xxxx xxxx xxxx xxxx xxxx xxxx for over a year from us bank i have called us banks customer service several times within the year i have sent back the mail marked no such person lives here send back to sender and i also emailed the office of the president back on xxxxyear i received a response from us bank back in early xxxx basically instructing me to contact their customer service number should i continue to receive this persons mail to this day i still continue to receive this person mail i am at the point i refuse to go through the hassle of calling their customer service line which is no help in addition i sent a second email to the office of the president telling them to stop this is not my problem and i wanted to stop immediately it appears to be an advertisement however im not sure i do not open it because that would be against the law however it is also in my eyes a privacy breach due to it being someone elses mail,0
13642552,Checking or savings account,so at xxxxxxxx i got scammed i was on a trip in xxxx when it happens some people offered me money for using my image they gave me a couple checks that i successfully checked out on my bank account i was supposed to send a part of this money to another person according to conditions of our deal and then money has disappeared and more than that bank putted my account in overdraft the bank is wells fargo i called them multiple times to figure out what was wrong with the check and what i heard from banks employees is that the check was not legitimate and they literally said that they approved a not legitimate check gave me full control over that money that werent ever existed immediately that is just what they said and instead of looking for those who scammed their customer they just putting in a terrible position i have screenshots of all the texting process between me and people who scammed me and i got the digital check that they sent to me and ready to provide any information and evidences that i have im a resident of united states and i pay my taxes i dont have any criminal records and i had a good credit score before this situation happens i think that is banks fault mostly for making that crime possible more than that the people that scammed me they had to provide a lot of their personal information to me and i have it and its seems like thats their actual information so bank have all of it but they arent even trying to do anything with it i have also sent checks to xxxx xxxx bank but by that time i figured out that it was a mistake so i called them and reported that i think the money were fragulent and they resolved everything very quickly i think this situation is completely unfair to me the reason why im reporting it so late is because im not very good at this things and i really never have experienced something like this before i need help,0
13695936,"Money transfer, virtual currency, or money service",on xxxxyear i initiated a wire transfer in the amount of 12000000 from my xxxx xxxx account using what i believed were legitimate wire instructions for a real estate closing on xxxxyear we discovered that the instructions were fraudulent and that we had become victims of a xxxx xxxx xxxx xxxx scam the funds were sent to a fraudulent account we immediately notified our financial institution on xxxxxxxx and they initiated a wire recall to the receiving bank us bank us bank acknowledged the request and opened case xxxx reportedly due to a mismatch between the beneficiary name and the account number we believe they may have also filed a suspicious activity report sar as part of their internal investigation we are deeply concerned that us bank has not acted with sufficient urgency despite the wire being flagged for fraud they may have failed to follow proper procedures under xxxx article xxxx which requires corrective action when a mismatch between the beneficiary name and account number is identified the delay in recovering the funds is putting us at risk of losing the entire 12000000 in addition to a 600000 xxxx money deposit related to the failed home purchase the financial and emotional impact has been severe we are simply seeking assistance to recover what was wrongfully taken from us we respectfully request the xxxx assistance in compelling us bank to confirm the status and location of the wire funds take immediate action to reverse or recover the funds and provide a written explanation for the delay in processing the recall request under case xxxx,0
13699398,Checking or savings account,when i set up my account all i had to do was use my debit card xxxx times in a month to avoid bank fees and then they just said that wouldnt be enough that i have to have a minimum amount in my account but i have been hacked at least xxxx times so i dont trust having much money in my account just enough to pay recurring payments for products etc and i keep getting charged xxxx dollars every month that appears that they are stealing 12000 a year from me and i just want to know why they can do this its going to take time to open an account with another bank and contacting vendors to change to another bank,0
13569747,Credit card,bhome depot credit services received a payment of xxxx on xxxx that was applied to my home depot credit account xxxx xxxx xxxx xxxx i contacted hdcs on xxxx and requested a refund of the net balance of xxxx i have made subsequent request via phone and as of today xxxx hdcs as not refunded the credit balance as reqjuested,0
12961808,Credit card,i am filing a formal complaint regarding fraudulent charges made by a travel agency called xxxx xxxx and my bank wells fargo has refused to refund me despite the clear evidence and my repeated attempts to resolve the matter on xxxxyear i spoke with an agent named xxxxxxxx xxxx xxxx xxxx phone number xxxx who sold me xxxxxxxx xxxx xxxx from the xxxx xxxx xxxxxxxx for my parents i paid 530000 which included 83000 for travel protection insurance i was refunded 370000 from xxxx on xxxxyear they kept 150000 of the original 530000 purchase price the policy explicitly stated change for any reason change your flight anytime before departure no questions asked 100 of original ticket cost covered xxxx xxxx xxxx 000 agency fees for any changes cancellations or refunds on xxxxyear the same agent sold me another ticket for my husband for 360000 which also included 56000 for ticket protection i was refunded 260000 from xxxx xxxx on xxxxyear for that ticket they kept 95000 of the original 360000 purchase price on xxxxyear i contacted xxxx to cancel the xxxx flights due to extremely hazardous air pollution in xxxx which posed serious health risks to my family including xxxxxxxx xxxx xxxx xxxx xxxx xxxx i requested to reroute the tickets to xxxx but instead of honoring the travel protection policy or offering credit i was charged again for new tickets i paid additional money without any refund or credit for the original bookings these cancellations were due to a natural disaster hazardous pollution completely beyond my control i believe xxxx xxxx misrepresented their services and acted fraudulently i disputed the charges with my credit card issuers xxxxxxxx xxxx refunded me for the charges made on their card wells fargo refunded the money to me on xxxxxxxx a total of 250000 owed to me between both charges however upon investigation they reversed that refund on xxxxxxxx and have refused to return the money to me despite the same documentation and explanation i am requesting that the cfpb intervene to help me secure a refund from wells fargo just as xxxx has already done sincerely xxxx,0
13825183,Credit card,in early xxxxyear i submitted a dispute to citibank regarding suspicious activity on my credit card a charge of 10000 that i did not authorize despite notifying them promptly no action was taken to stop further unauthorized charges in fact my card number continued to be used for multiple fraudulent purchases even after citi had been made aware of the activity most concerning is that citi later claimed i was responsible for one of the fraudulent charges i had originally reported 10000 despite my timely notification and the suspicious nature of the transaction no clear explanation has been provided for why this decision was made i find this handling of the situation entirely unacceptable citis failure to act in a timely and protective manner along with their refusal to take accountability has forced me to begin the process of closing my account i do not intend to do business with citi again i am requesting that the cfpb review this issue and assist in obtaining a fair resolution including the reversal of all fraudulent charges and a formal explanation from citibank regarding their findings thank you for your time and consideration my best xxxx xxxx,0
13816875,Checking or savings account,i had two accounts with us bank that were closed by the bank in early xxxx one was a business account and one was a personal account i am supposed to be receiving a cashiers check for both accounts according to the bank the cashier checks were mailed out and end of xxxx and they said that if i dont receive them by xxxxxxxx then i can call back for an issuance of new checks on xxxxxxxx i did not receive those checks so i called back on xxxxxxxx and the banker that i spoke to said i am going to be receiving a letter that i have to sign and send back before new checks can be issued and this will take about 5 to 7 business days i did not receive that letter that he told me about i called the bank and the lady said to give it until tuesday since the banks would be closed on monday for a memorial day and if i dont receive the letter on tuesday then i can call back on wednesday i called back two days ago and they dont know why the checks never came the lady on the phone said that she will be emailing the back office for an update regarding this and ive already had someone email the back office last week as well without any response now they are saying to give it until next wednesday for the back office to respond they are keep delaying this matter and i really need those checks to pay my taxes i have not been able to file my taxes due to the cashier checks being delayed the bank is keep on delaying this matter and keeps on telling me to call back every couple of days for an update this is very unprofessional and i have thousands of dollars of tax money on hold due to this inconvenience i spoke to one of the bankers and asked him if this could be dealt with in person and he said yes i can and then when i called the branch they said you have to find out which branch close your account so then i called back us bank customer service and the new banker that i spoke with said this can not be dealt with in the branch since my account was open digitally and since its already handed back to the back office im getting different responses from people and my checks have gone missing in the mail the letter that they said will come has also not came and its been past the timeframe that they gave,0
13368185,Credit card,please see attached communications sadly as of now citi credit card not only responded to my request but also they have double charged this transection on my credit card,0
13811774,Credit card,i updated my autoauthorization last week and increased the limit to 600000 dollars my xxxx xxxx xxxx has the available credit limit to successfully process my rent payment however in the month of xxxx wells fargo has returned all my rent payments this puts me in a very dangerous situation right now,0
13851563,Checking or savings account,the bank bmo xxxx xxxx xxxx xxxx xxxx has frozen my accounts with xxxx reason as to why the account was frozen timeline of events i am unemployed and a deposit was made via zelle into my account i began paying bills groceries etc and to cover business account pay covering the fees then as i was transferring between my accounts i discovered i could not i called no less than twice asking what the problems was and answer any questions after verifying i am the owner of the account the bmo representative told me the account was no able to be accessed at this moment and there no number to call and no one for me to speak to the call ended i called again and requested to simply close the xxxx account after once again verifying i am the owner of the account the bmo representative could not meet the request and close the account with no reason why and why it was frozen this was late last week of xxxx i then texted and messaged inside the app requesting to close both business accounts both on xxxxxxxx and xxxxxxxx xxxx then charged me the xxxx fees or 1000 totaling 2000 for both business accounts i was trying to close i then contacted directly the bmo representative that opened my bmo accounts verified myself to close both business accounts the bmo representative that opened my account could not close the accounts and responded requesting to unfreeze the account so it could be closed there has been no response from any bmo representative to date on unfreezing accounts so i can close the accounts the bmo representative gave me an email address fraud department i immediately wrote the department and requested unfreezing the account to close the the business account no response to email to fraud department the entire month of may 2025 no call nothing from bmo i wrote bmo fraud department the last week of xxxxyear to now close all accounts with bmo or i would report no response from bmo and they charged both business account 1000 each for 2000 and i am unable to close this marks 2 months ongoing bmo has frozen my account with xxxx responses to calls in app messaging emails to close the business accounts and now all accounts originally the business accounts were not to have a monthly charge if buisness was done with bank of the west bmo took over and changed that agreement for the xxxx accounts attached are all the emails and in app requests to close accounts xxxx months ago ongoing to this complaint,0
13789291,Checking or savings account,usaa is with drawing funds from my checking account for loan payment i have called an could confirmed that i dont have any any loans in my name with usaa xxxx xxxx has reversed the funds usaa will not give me any information and i ask them to stop using my account xxxxyear 100000 was last attempt,0
13790227,Credit card,good morning on xxxxxxxx at xxxxxxxx xxxx i tried to make a minimum payment of 5600 to paypal credit which is partnered with synchrony bank the payment went through mistakenly as 560000 i called paypal credit to have the payment reversed as this was an obvious mistake but they refused to help me cancel the payment at xxxx they reduced my line of credit from 580000 to 22000 on the phone the operator also admitted that these types of overpayments happen a lot with them but they refuse to do anything to rectify it i contacted my bank to put a stop payment on that amount because that amount was invalid and paypal creditsynchrony bank refused to reverse that transaction as i told them that was not the amount i wanted to pay the payment was rejected and the amount was sent back to paypal creditsynchrony bank however it now says that my balance is 580000 which is not accurate and which will impact my credit score i believe it is illegal to reduce someones line of credit below their current balance as that would put them in the negative and i believe paypal creditsynchrony bank purposefully processed this invalid payment so they could reduce my line of credit and impact my credit score negatively i contacted them many times and recorded the conversations and they also have recordings of the conversations of me calling in and them refusing to stop processing that payment this is predatory behavior and will ruin my credit score,0
13794999,Checking or savings account,my xxxx prepaid card was stolen and charges totaling 280000 was taken from my account unauthorized i filed a dispute on xxxxyear i was told to write a letter requesting a provisional credit while an investigation be conducted requesting that this dispute process be governed for constructive fraud i wanted to submit this complaint before i submitted my letter to this company requesting a provisional credit,0
13745818,Credit card,im in the process of trying to switch from xxxx xxxx a digital bank to a brick and mortar bank wells fargo because ive gotten older and was seeking the ability to have a person in a bank to speak to about my finances i opened an account with wells fargo and shortly after applied for their credit card so i could start the process of closing out my xxxx xxxx lines of credit i was denied the card and given the reasons ratio of credit bureau trades with a balance greater than xxxx we look at the ratio of open and closed credit accounts that have a balance greater than xxxx in the last 6 months number of revolving bankcards reported by credit bureau we look at the number of bank credit cards in your credit bureau report so i called the number provided and was told they couldnt explain the reasons but someone at the bank could i scheduled my appointment and went to speak with the banker who told me the exact samething but i was to call the same number on the letter and they could assist me so i called again and was told the exact samething again but that legally they dont have the authority to give me details as to why i was denied the form they sent me said i had a credit score of xxxx and from my understanding that an excellent score but every way i turn with wells fargo im being told absolutely no one can explain why ive been denied and that i cant be reconsidered without making changes to my equifax credit report i was also told equifax could explain what the reasons me after calling i discovered none of that was true and they also couldnt help in anyway now i have two hard inquires on my credit report 2 denials and still not answers to why i wasnt approved i just keep being told its automated and passed from bank to call center repetitively to waste my time i dont understand how banks are allowed to do this without even an explanation as to why,0
13744320,Credit card,on xxxxyear claim xxxx was filed when wells fargo was notified of the transactions totaling to 23000 using your debit card ending in xxxx being unauthorized the wells fargo claims assistance center investigated this dispute and has determined that the transactions were authorized and it was paid by secured digital wallet wells fargo stated no processing error occurred and the claim was closed unpaid on xxxxyear in our initial request for an investigation wells fargo claims assistance center stated they could close the card that was affected and send a replacement card but beyond that there was nothing they could do and recommended we contact xxxx and xxxx xxxx we contacted xxxx and xxxx xxxx customer service and they both also stated that nothing could be done on their end as well the above conclusion was provided after escalating the matter with wells fargo and after they initially denied our initial request as you will see in the provided documentation there were several transactions for the amount of 4900 and another for the amount of 800 that were made through digital wallet tap from different areas of xxxx xxxx but we were in xxxx at the time of those unauthorized transactions the signs of fraudulent activity are clear to me yet wells fargo concluded that they could not reimburse those transactions because the transactions were authorized via digital wallet tap,0
13747814,Credit card,i applied for a us bank credit card i received email notification that i was approved and the card was sent i received the card with a former name that i have not used in 13 years i have never had us bank accounts and do not understand how a card was issued in that name i feel like their underwriting and operational processes and controls are lacking i closed the account immediately,0
13752755,Checking or savings account,account takeover incident xxxxxxxx i received a text about fraud activity and needed to verify the transactions followed by a phone call requesting i verify the charges i went straight to my account and stated ive been in the app and none of the charges were showing the guy stated the charges wouldnt show up that they needed to be verified from the link he sent this isnt abnormal ive received a text and phone call in the past about verifying charges i had already experienced my credit card information being stolen recently and was afraid my debit card would be too since i had to use the debit card while i was waiting for my credit card to arrive i used the link to verify but i had to reset my password because i always logon with my face he sent me links from the official usaa text message number to help me reset the password in the message it said usaa would ask for the code if i called he asked for the code and i gave it it was already in the back of my mind so naturally i was very upset to learn one of the charges was my debit card and they were trying to do a debit of xxxx and attempted the debit xxxx at the xxxxxxxx xxxx he insisted it maybe an inside job since there were so many attempts he encouraged me to go to xxxx and plan a decoy transaction he had me go into my account and see that my account was placed under investigation i later learned that he changed the nickname of my account to under investigation i performed a decoy transaction of xxxx which should not have been allowed to take place since i did not have the funds in my checking the person moved my savings into my checking to allow the transaction to take place after that i saw the amounts debited from from savings and immediately called usaa to verify what was going on they explained to me it was an account take over and they credited me the xxxx while under investigation xxxx xxxx i received xxxx letters awarding me my savings of xxxx and xxxx xxxxxxxx usaa reversed the xxxx and debited the amount from my checking account after making the decision that i intentionally made the transaction and they are not liable,0
